Vertex ,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
1599,0.257263041,0.361086774,0.045578245,0.126177786,0.036311904,0.16295333,0.364637269,0.31260926,0.28916004,0.213211002,0.353394297,0.179776719,0.059874267,0.335034089,0.111855331,0.021453416
1600,0.050415212,0.243623566,0.242832786,0.104073268,0.290872059,0.309456062,0.36820105,0.233974999,0.311769346,0.301239872,0.103123619,0.124090371,0.191392958,0.007615587,0.118959109,0.189553149
1601,0.043227718,0.050510355,0.185294694,0.292386013,0.333499572,0.218525559,0.189899595,0.153712227,0.077179597,0.058624801,0.316758581,0.186002653,0.316128098,0.281633214,0.077558366,0.204122906
1602,0.177606652,0.169549402,0.21702842,0.39283276,0.325160239,0.361484973,0.011855833,0.056134547,0.033905464,0.105292402,0.176756997,0.256821299,0.200332507,0.361273566,0.375942384,0.06540838
1603,0.341165168,0.192688882,0.181331789,0.313975739,0.037256204,0.352997251,0.268345342,0.350104643,0.397791031,0.207201781,0.037304879,0.066609545,0.129447297,0.041421177,0.32613673,0.11874714
1604,0.390354475,0.281036573,0.069372148,0.190417059,0.186753689,0.197004663,0.214276468,0.012469233,0.27452045,0.19487671,0.31638616,0.326139829,0.092214049,0.019369179,0.281293542,0.391105115
1605,0.178663195,0.103845124,0.062668758,0.114978239,0.131167821,0.169549897,0.262162849,0.109265222,0.020390705,0.149311445,0.342251846,0.199340604,0.385913503,0.201448612,0.110359527,0.077325599
1606,0.277809799,0.214552514,0.241599572,0.302050716,0.290361386,0.01734532,0.321028762,0.213081323,0.156683412,0.215007771,0.244980579,0.059802524,0.166966158,0.134234484,0.140163578,0.036533975
1607,0.063937395,0.064732827,0.149289897,0.357796618,0.082410949,0.166477003,0.124643766,0.314953325,0.020050573,0.078617358,0.084256617,0.39718512,0.228310007,0.055583306,0.108879656,0.067128838
1608,0.049841828,0.318872811,0.198301051,0.252484055,0.132500499,0.221478034,0.103027613,0.12321451,0.260895178,0.06014005,0.246888744,0.340893927,0.04816929,0.358984512,0.031778272,0.139563691
1609,0.244203726,0.223765904,0.038556429,0.319565267,0.389261317,0.072491316,0.358052388,0.222723777,0.374373508,0.070434383,0.316808557,0.02391263,0.353278579,0.269663769,0.148101914,0.076186729
1610,0.326613239,0.241296529,0.144166341,0.17753433,0.330617062,0.135570877,0.035853071,0.364512869,0.154937496,0.139355004,0.081759848,0.358969028,0.087002133,0.254669147,0.352306005,0.013965446
1611,0.331516682,0.164239769,0.26318983,0.148961825,0.278206503,0.101717966,0.008772217,0.379115006,0.006547106,0.329639716,0.067655037,0.156888091,0.328996951,0.08237286,0.346283042,0.199103576
1612,0.146461385,0.264975099,0.136555889,0.138915344,0.293410556,0.12393289,0.080309059,0.323058451,0.322148413,0.199034281,0.210662246,0.27843065,0.203709717,0.166815984,0.397957677,0.059056171
1613,0.237091192,0.35434521,0.274886016,0.35236932,0.134533888,0.108797191,0.340508955,0.15764583,0.283872929,0.059099431,0.30233525,0.21959306,0.107444656,0.197801586,0.27877745,0.004754564
1614,0.254986824,0.216636311,0.088114467,0.30119243,0.121384394,0.110744373,0.18848734,0.270459871,0.37153839,0.056542897,0.158587248,0.026795837,0.303420299,0.179093156,0.282771654,0.12887777
1615,0.337726897,0.213931231,0.377443129,0.031525856,0.20571073,0.306582098,0.240061059,0.009277656,0.388935471,0.119305477,0.099711147,0.19426395,0.216863243,0.306515255,0.157309463,0.175984151
1616,0.213983966,0.15775484,0.365819232,0.340500787,0.181989478,7.79E-05,0.360373798,0.049734629,0.097804966,0.060944514,0.071926228,0.321151015,0.231800577,0.382438065,0.092581405,0.194253963
1617,0.390971348,0.330577406,0.291446272,0.075590081,0.30776216,0.139026049,0.212214759,0.243664485,0.243745485,0.290609389,0.264680837,0.027348352,0.18293881,0.265608643,0.118397193,0.125222675
1618,0.049827019,0.167445994,0.394732174,0.114127745,0.212574757,0.297294901,0.005398908,0.360175824,0.154620074,0.347646395,0.015579064,0.058265421,0.129011782,0.138184709,0.339117689,0.004480446
1619,0.256444711,0.052524974,0.32928626,0.311429306,0.199968411,0.08507489,0.253798156,0.062503327,0.076009517,0.250675961,0.396491378,0.356424335,0.237242943,0.215414708,0.399353952,0.218958859
1620,0.168046609,0.363822214,0.093673718,0.039010396,0.253636014,0.038339854,0.149259415,0.169430954,0.219015227,0.396663818,0.088392689,0.150302551,0.05289605,0.24304541,0.291069273,0.192830729
1621,0.098332507,0.248355308,0.215663089,0.068474289,0.16227276,0.174078837,0.393047102,0.339714333,0.293748315,0.35551081,0.294193762,0.361360742,0.021821246,0.182426484,0.298759334,0.233318319
1622,0.070066466,0.136196835,0.12710975,0.104538765,0.137254221,0.205941315,0.34194761,0.296813065,0.334099882,0.353441498,0.166460182,0.138410514,0.023049353,0.372196649,0.026329207,0.296454206
1623,0.151243322,0.37951231,0.167840808,0.326643341,0.113061933,0.119635487,0.238207764,0.399193053,0.207028967,0.374523455,0.314499931,0.318345726,0.174383996,0.1546169,0.076768723,0.385576507
1624,0.383757445,0.298827094,0.11850098,0.098071816,0.395444097,0.026617126,0.337425717,0.1421832,0.167547888,0.332791059,0.036241206,0.141667871,0.380809711,0.279626365,0.301975666,0.30300212
1625,0.024228033,0.081283037,0.196505302,0.147260093,0.164364917,0.312578951,0.005871694,0.264196771,4.41E-05,0.02522341,0.163314448,0.336379408,0.057998306,0.221848564,0.271402091,0.091813154
1626,0.204932102,0.364562913,0.20489141,0.062929225,0.251125719,0.236880072,0.010781904,0.036237762,0.062712542,0.054515631,0.103786308,0.181642129,0.148686519,0.356259957,0.244843764,0.35045774
1627,0.21081573,0.035948188,0.18531498,0.328813019,0.077641507,0.036485712,0.131773895,0.155559132,0.122503071,0.054096314,0.100335944,0.272912962,0.154371407,0.253019778,0.214521512,0.219621176
1628,0.099419823,0.208617213,0.009437886,0.172697497,0.229049129,0.072798249,0.102623402,0.087812408,0.028223182,0.139142928,0.391586307,0.141552163,0.184214649,0.2612349,0.2593991,0.379957992
1629,0.343025656,0.317580275,0.38065089,0.092306154,0.246821678,0.354878707,0.249655263,0.39096819,0.040141086,0.175732201,0.390945163,0.151827211,0.29582255,0.01216116,0.277934846,0.373850693
1630,0.153082514,0.008519935,0.011163922,0.356809322,0.289006443,0.042674554,0.021836111,0.321930145,0.323944253,0.048208736,0.120608162,0.312010426,0.210164828,0.382633944,0.192425058,0.270783175
1631,0.203913346,0.377186198,0.159463637,0.091918582,0.130653544,0.341110082,0.199175425,0.141700921,0.217704009,0.053291883,0.002143722,0.112233873,0.242002288,0.284672308,0.330644387,0.370665424
1632,0.164844939,0.29620672,0.029869172,0.023012,0.049919197,0.179427639,0.084512575,0.114769977,0.259152069,0.143408872,0.222948623,0.164961503,0.067587702,0.029607996,0.094492598,0.023080188
1633,0.247444784,0.318287041,0.135896307,0.154844422,0.326476425,0.089045165,0.047664106,0.200447247,0.258476068,0.23986177,0.285549218,0.022700473,0.171280645,0.09542821,0.303648504,0.349092194
1634,0.112534296,0.038087232,0.101371185,0.041603396,0.128968866,0.215279431,0.389472382,0.159748102,0.08801597,0.066720696,0.069215906,0.077039073,0.304906809,0.024411085,0.398961083,0.209074556
1635,0.217708758,0.143025551,0.276102144,0.188582536,0.131624514,0.106055361,0.370260483,0.116395806,0.174557304,0.140136561,0.034471531,0.074373758,0.07580079,0.277459806,0.162634164,0.312787025
1636,0.28358037,0.076819907,0.225166768,0.297163538,0.253217169,0.240006603,0.295844355,0.022712296,0.292568779,0.109062105,0.228748902,0.096921998,0.335527029,0.192223742,0.257176485,0.317632817
1637,0.358126102,0.292824839,0.05950743,0.341812948,0.247431166,0.243779903,0.368536224,0.099532622,0.095835047,0.205277422,0.300345227,0.178896283,0.253556556,0.18100989,0.244154872,0.328904921
1638,0.072190678,0.278151414,0.314970296,0.178844563,0.129293431,0.00541773,0.318842009,0.131175464,0.142923788,0.134402465,0.199495732,0.280999829,0.308745252,0.157028288,0.265240814,0.2882737
1639,0.118766933,0.038648588,0.357866288,0.270846389,0.259244164,0.023561006,0.327149223,0.226421662,0.339153767,0.389824473,0.382840128,0.342435739,0.00437895,0.354290883,0.030024926,0.340477588
1640,0.112069627,0.244027335,0.015227292,0.308472678,0.044682449,0.164275269,0.326978401,0.278139599,0.002417079,0.161212934,0.016771007,0.269399944,0.387579397,0.262104505,0.089748972,0.142093213
1641,0.390660222,0.089620965,0.224611629,0.160181523,0.307326119,0.346955709,0.13633491,0.264158545,0.219619079,0.111377796,0.108776321,0.215452659,0.061601149,0.324323959,0.027601936,0.037829794
1642,0.136890524,0.047236703,0.190280009,0.159870356,0.288723918,0.381201662,0.301423434,0.071779465,0.374208514,0.156853373,0.189675744,0.168630495,0.112218809,0.358017715,0.132895546,0.231438588
1643,0.096013434,0.31895015,0.309679464,0.118524855,0.272621629,0.281549413,0.225004566,0.240239353,0.229781855,0.032745762,0.268106138,0.187910004,0.175382912,0.343999688,0.009290685,0.100525967
1644,0.0485614,0.014136418,0.110270799,0.395390509,0.108091669,0.265482328,0.047319556,0.240739052,0.393792593,0.116735009,0.339230247,0.399028552,0.235421635,0.12376044,0.269412504,0.337939283
1645,0.068540097,0.181006306,0.127675084,0.113343599,0.344328504,0.168661603,0.135630537,0.241404217,0.087760632,0.091957396,0.208115492,0.163709091,0.117992954,0.021580453,0.208309695,0.326643682
1646,0.340550882,0.094175992,0.239856482,0.342352524,0.163490371,0.372854727,0.361191412,0.083253559,0.103585933,0.072176799,0.078421741,0.363144835,0.372455164,0.020758896,0.237441342,0.225692625
1647,0.156219059,0.252679037,0.37894713,0.068101953,0.048164364,0.013356228,0.145533323,0.135051391,0.172327875,0.201324012,0.303129598,0.156845356,0.132245244,0.330751528,0.339918668,0.093106386
1648,0.125868729,0.330046548,0.031763298,0.130338712,0.179340043,0.074828646,0.071965679,0.169944823,0.30180869,0.336093192,0.391694037,0.02959362,0.08667288,0.302651937,0.216239482,0.13107191
1649,0.082235864,0.112191021,0.17171558,0.070860488,0.385690382,0.043035378,0.394230974,0.336757314,0.169260647,0.295926534,0.268606097,0.085314767,0.135628034,0.205249025,0.255137672,0.217157993
1650,0.189194984,0.177260909,0.1993058,0.173740608,0.216532031,0.35519412,0.253131725,0.28904835,0.238993253,0.257207073,0.231339931,0.010746609,0.399839353,0.013443696,0.158059203,0.042046271
1651,0.03877138,0.317410781,0.170370312,0.320455483,0.109114588,0.102585117,0.100492553,0.246458251,0.325999756,0.180904404,0.151699556,0.389431822,0.046701614,0.194653073,0.163395101,0.039250639
1652,0.107280145,0.011376485,0.350781716,0.243139812,0.326007399,0.208621781,0.239803932,0.280341791,0.363204651,0.036700755,0.132379358,0.283610476,0.383340225,0.392322971,0.255241204,0.077439391
1653,0.047683565,0.378417458,0.173571076,0.077926413,0.373557006,0.041809709,0.291828439,0.250105211,0.035093866,0.135499518,0.059972276,0.241799437,0.190845213,0.00171005,0.390284227,0.13983386
1654,0.103281757,0.088977182,0.063526358,0.39965483,0.118043787,0.162205399,0.348542366,0.256755001,0.147477765,0.359331374,0.299889681,0.091160203,0.257495598,0.368959399,0.198584351,0.293444961
1655,0.388441498,0.276165656,0.040975476,0.09782382,0.238038575,0.110222326,0.383016682,0.162140814,0.182892162,0.280640837,0.209699893,0.152858387,0.03065515,0.238578236,0.347032012,0.274304977
1656,0.152598004,0.051090426,0.326535275,0.376699345,0.155309196,0.291456876,0.164305376,0.200906776,0.334590552,0.033369737,0.21213414,0.08584811,0.135922378,0.25777153,0.010891365,0.23753004
1657,0.113376896,0.267793744,0.056632541,0.294324642,0.258255888,0.388496733,0.364494145,0.113321145,0.010926629,0.262147424,0.241154956,0.010971508,0.049071012,0.233880682,0.364730906,0.362600111
1658,0.060594022,0.153829579,0.017281146,0.187708739,0.301233384,0.315989085,0.199595787,0.03834787,0.15254559,0.372840784,0.091845023,0.12790178,0.29873087,0.293432316,0.364880915,0.155247476
1659,0.20583949,0.186956984,0.371100868,0.307732236,0.332576712,0.053239308,0.316738677,0.173191506,0.009335473,0.024035341,0.271163176,0.148804976,0.347246229,0.293709254,0.008672005,0.274755325
1660,0.076940989,0.169033027,0.249894081,0.349087137,0.182439155,0.323396182,0.313186265,0.165815405,0.200392065,0.280194004,0.012459374,0.356324566,0.307926464,0.099766353,0.392471981,0.071756141
1661,0.365634669,0.129789383,0.305258684,0.182550637,0.294586955,0.062313219,0.107802583,0.03994313,0.346057593,0.118517195,0.277790492,0.328088479,0.360567295,0.042518846,0.357205973,0.078901111
1662,0.294760805,0.291539608,0.003401257,0.088249563,0.196763406,0.168013883,0.367429392,0.143896348,0.374793486,0.183771727,0.385741159,0.294941924,0.331733837,0.041950755,0.234456573,0.057080144
1663,0.119048401,0.249426162,0.290490282,0.015673513,0.212377492,0.226125595,0.031531199,0.200275214,0.285536912,0.021290914,0.304107111,0.230570602,0.333290883,0.087225029,0.333309474,0.03782439
1664,0.161531879,0.079793917,0.350408333,0.281967927,0.010144711,0.003809342,0.116499702,0.057313246,0.252121791,0.265518774,0.376780361,0.38081597,0.263558682,0.002270045,0.143599167,0.205256605
1665,0.199671903,0.241336252,0.384220593,0.354077077,0.043563213,0.106392157,0.333243767,0.329722764,0.11014829,0.292235212,0.268814951,0.189409586,0.080581981,0.355457272,0.271140474,0.06759717
1666,0.281920938,0.296573488,0.354752114,0.089135702,0.395501642,0.061357369,0.240275557,0.262870602,0.167581158,0.190015084,0.356364039,0.258109692,0.198800383,0.051339825,0.00293505,0.049987447
1667,0.382473827,0.305634713,0.386846531,0.014283484,0.272088162,0.017717411,0.312822588,0.152380069,0.038306144,0.227218657,0.112048079,0.263829577,0.263269904,0.28200299,0.396986032,0.154679084
1668,0.18612619,0.32184468,0.231348009,0.014902884,0.337231408,0.020599473,0.068328055,0.040831987,0.031170853,0.01027395,0.022011086,0.176975676,0.101140908,0.050614753,0.263482217,0.090444764
1669,0.007579662,0.167367914,0.124173197,0.127441773,0.178108011,0.267565571,0.246591648,0.374904644,0.207086667,0.189027964,0.085365774,0.302152516,0.05631031,0.196453156,0.168528879,0.263320351
1670,0.367048588,0.378638237,0.067119707,0.104726887,0.324654128,0.207311905,0.181213827,0.284250181,0.240769981,0.388285622,0.233589861,0.186389531,0.217126945,0.323415927,0.245070023,0.258819237
1671,0.388575552,0.247358194,0.152114099,0.276530411,0.263783759,0.005539054,0.186931719,0.297161441,0.199616583,0.311848454,0.180353479,0.393328639,0.117156636,0.036849043,0.17200472,0.21668361
1672,0.139637493,0.096912464,0.268823477,0.15085004,0.252547412,0.311628579,0.304401051,0.150123724,0.227159292,0.17986329,0.348322101,0.351503392,0.137496633,0.036694979,0.067032993,0.146800697
1673,0.225699982,0.262714804,0.132548419,0.266999648,0.375095993,0.260805651,0.063426092,0.231867565,0.216758207,0.348280044,0.140121222,0.169178244,0.239463622,0.209770125,0.287606637,0.016155596
1674,0.225406408,0.048668757,0.126083597,0.264650745,0.06296568,0.123536734,0.281202593,0.260322097,0.036415868,0.230907397,0.058901785,0.100908551,0.183684511,0.043738729,0.397458787,0.066147824
1675,0.312525051,0.331935538,0.397785588,0.171461287,0.349637808,0.383015776,0.069157658,0.191774436,0.024004328,0.248289605,0.232562463,0.081650514,0.319161104,0.014907489,0.32249093,0.010658116
1676,0.262731525,0.031507806,0.100490208,0.28876534,0.11216192,0.204469539,0.366099308,0.019853742,0.324431917,0.026108799,0.050717938,0.047727642,0.397640913,0.072074528,0.358704739,0.396372865
1677,0.153513908,0.252419417,0.311636502,0.157058033,0.064725656,0.173505098,0.308755058,0.312305105,0.092215517,0.069986256,0.368224281,0.017599612,0.29389539,0.018568554,0.33516002,0.362165925
1678,0.11896765,0.029574257,0.192273815,0.119385215,0.166854457,0.265994181,0.083930414,0.142780628,0.313024996,0.25750478,0.130510196,0.26572064,0.306125169,0.236994232,0.095798733,9.81E-05
1679,0.321139643,0.329053422,0.279041801,0.030632373,0.234088915,0.328408269,0.155867328,0.079200294,0.235050919,0.330522651,0.019547983,0.238780487,0.257269518,0.240946816,0.260013474,0.252550123
1680,0.052161554,0.093974711,0.247597602,0.007077264,0.253897807,0.26615465,0.095669904,0.239253132,0.213636024,0.104276619,0.185189605,0.363849812,0.170641112,0.251937671,0.014140328,0.031120045
1681,0.032523229,0.311296305,0.140102758,0.091044675,0.298929827,0.067984025,0.09859701,0.172372577,0.132575228,0.234156884,0.135136248,0.157180654,0.345154643,0.353812576,0.331084476,0.345932373
1682,0.227891468,0.258493286,0.222869267,0.314235234,0.220400194,0.044430786,0.323832048,0.304234068,0.328120238,0.076171785,0.108646821,0.118300679,0.203232214,0.053550834,0.154152701,0.072863264
1683,0.105905085,0.282555054,0.341924463,0.009162347,0.226358785,0.014423905,0.034099698,0.282033614,0.294243243,0.325592269,0.189696605,0.343922993,0.066735317,0.099886565,0.053800859,0.319014904
1684,0.091470047,0.062204497,0.249244275,0.030832811,0.017960111,0.042687059,9.64E-05,0.278796062,0.224894129,0.083950044,0.093201979,0.324387439,0.200728046,0.279411343,0.181102181,0.09508721
1685,0.38816112,0.226259025,0.052392762,0.162436017,0.131734965,0.085634987,0.373375996,0.352367998,0.079658847,0.140859156,0.304926157,0.083402419,0.236625945,0.279917577,0.26158893,0.282563456
1686,0.282679836,0.385922368,0.138599556,0.35143617,0.008722825,0.115281185,0.019462313,0.260481584,0.040316148,0.338282745,0.258636674,0.01152616,0.285910946,0.344813979,0.264448403,0.012209686
1687,0.343167819,0.292985565,0.151380525,0.131452103,0.191928073,0.3468407,0.100823741,0.040385524,0.345854549,0.01051594,0.364398809,0.122298078,0.203289081,0.05291821,0.360901988,0.299934489
1688,0.369662235,0.27329162,0.073877511,0.123306801,0.19473943,0.242903282,0.370583775,0.153580586,0.281228809,0.38440354,0.060949625,0.345083836,0.168282428,0.29296871,0.117415335,0.133593687
